,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,NFLX Position,NFLX Order,NFLX Filled Order,NFLX Trade Price,NFLX Cost to Trade,NFLX PnL,GOOG Position,GOOG Order,GOOG Filled Order,GOOG Trade Price,GOOG Cost to Trade,GOOG PnL,IBM Position,IBM Order,IBM Filled Order,IBM Trade Price,IBM Cost to Trade,IBM PnL,AMZN Position,AMZN Order,AMZN Filled Order,AMZN Trade Price,AMZN Cost to Trade,AMZN PnL
2016-08-01,-0.36917404752500255,13.99951870462,492831.7063322013,509814.05000000005,1139995.1870462014,238,-15,-15,104.410004,2.1525022499999977,438.7685247500019,385,19,19,91.23,3.002000000000132,1198.5780000000016,111,-15,-15,761.09,10.335000000000832,328.1550000000037,-257,-21,-21,160.65,3.8219999999998664,-216.50199999999575,-610,-16,-16,759.87,10.399999999999272,-5440.740000000037
2016-07-29,-0.0693289099549961,14.368692752145002,490714.29777445126,488639.45999999996,1143686.9275214514,253,-23,-23,104.190002,4.174496550000004,-40.51359955000059,366,8,8,91.19,1.4119999999999664,-144.132000000002,126,-13,-13,772.71,7.377499999999645,3223.9025000000006,-236,-17,-17,161.36,2.635000000000116,174.19500000000005,-594,17,17,765.0,13.310999999999876,-3906.740999999959
2016-07-28,-0.8911599725000034,14.438021662099997,492002.9277250013,495184.74,1144380.2166210013,276,-10,-10,102.83000200000001,1.7999990000000423,380.6397750000009,358,2,2,91.92,0.39599999999999796,-139.77600000000018,139,-8,-8,747.04,3.784000000000378,613.8359999999976,-219,-17,-17,161.38,2.881500000000085,90.20850000000137,-611,12,12,745.98,5.448000000000502,-9856.508000000034
2016-07-27,0.2049726191000051,15.329181634600001,488669.6572040013,491635.06999999995,1153291.8163460013,286,-20,-20,104.269997,3.5500030000001175,1944.5296910000009,356,6,6,91.5,1.2599999999999967,222.48000000000343,147,-4,-4,738.28,1.8839999999999235,490.0060000000035,-202,-17,-17,162.12,3.5955000000001123,54.98449999999828,-623,-6,-6,737.97,3.714000000000033,-662.2739999999549
2016-07-26,0.3500571580799983,15.124209015499996,485332.7407670013,483851.23000000004,1151242.0901550013,306,8,8,96.82,1.567999199999963,-202.427419200002,350,-3,-3,91.03,0.7290000000000021,1321.8809999999999,151,-3,-3,739.04,1.066499999999951,-207.10650000000345,-185,-12,-12,162.65,1.8779999999999974,96.17200000000021,-617,-5,-5,742.71,3.7875000000001364,2492.052499999989
2016-07-25,0.2886697645999992,14.77415185742,484816.2097662013,480779.77,1147741.5185742013,298,8,8,98.25,1.1960019999999532,-391.27835400000043,353,35,35,85.73,5.932500000000175,624.4774999999984,154,0,0,740.67,0.0,-457.3800000000042,-173,-7,-7,162.0,1.2914999999999397,-102.12150000000206,-612,0,0,746.55,0.0,3213.0000000000005
2016-07-22,-0.020372284000003783,14.48548209282,488632.45976820134,482757.94,1144854.820928201,290,0,0,99.260002,0.0,-223.29884000000177,318,35,35,86.48,9.047500000000127,-57.99749999999864,154,-1,-1,741.86,0.39300000000000634,635.7770000000021,-166,-3,-3,160.78,0.5940000000000396,-268.5240000000008,-612,7,7,747.79,2.999499999999739,-289.6795000000387
2016-07-21,-0.017598521914995467,14.505854376820004,486547.04376820126,486955.51999999996,1145058.5437682013,290,3,3,99.83000200000001,0.40800014999999523,-153.71771914999695,283,31,31,88.3,7.238499999999936,-562.6885000000004,155,-4,-4,740.36,1.405999999999858,-401.52600000000916,-163,-6,-6,160.75,1.2330000000000383,143.43700000000396,-619,0,0,747.5,0.0,798.5100000000477
2016-07-20,-0.27568646543999875,14.523452898735,492175.0992743513,486934.2,1145234.5289873513,287,-2,-2,100.0,0.2660004000000072,25.8228455999998,252,35,35,86.67,7.4374999999999005,485.15249999999844,159,-3,-3,737.33,1.4984999999999673,672.181500000003,-157,-5,-5,159.97,1.5625000000000284,-279.0725000000002,-619,19,19,744.0,12.369000000000847,-3660.948999999989
2016-07-19,-0.424635371099999,14.799139364174998,493607.30277475127,496344.26,1147991.3936417513,289,0,0,99.559998,0.0,11.56028899999697,217,36,36,85.43,8.279999999999836,-2341.0899999999997,162,2,2,729.89,1.6939999999999145,521.2460000000103,-152,-2,-2,161.78,0.4019999999999982,45.99800000000015,-638,-2,-2,732.5,1.4880000000000109,-2484.0679999999975
2016-07-18,0.2155125866999993,15.223774735274995,496883.70677475125,492119.52,1152237.7473527514,289,0,0,98.699997,0.0,303.45086700000104,181,14,14,98.43,2.302999999999935,73.15700000000028,160,10,10,722.71,4.3400000000006,2195.859999999991,-150,-3,-3,159.3,0.5220000000000369,-13.962000000001883,-636,-4,-4,735.49,2.9,-403.37999999999727
2016-07-15,0.35560424219999914,15.008262148574996,494762.51177475136,488285.74,1150082.6214857511,289,0,0,98.91999799999999,0.0,-2.890578000000019,167,12,12,98.52,2.0819999999999483,53.70800000000081,150,11,11,725.73,3.3990000000006604,-220.97900000000377,-147,-3,-3,159.9,0.7229999999999734,71.63700000000004,-632,-3,-3,746.55,1.802999999999929,3654.566999999994
2016-07-14,0.17848249297999752,14.652657906374996,504063.0787747512,489295.12000000005,1146526.5790637513,289,2,2,97.389999,0.28300019999998655,553.556429800002,155,11,11,97.0,2.15600000000004,238.02399999999838,139,7,7,721.58,3.2024999999997137,516.4275000000039,-144,5,5,158.81,0.8199999999999648,-330.20999999999856,-629,13,13,748.86,11.452999999999339,807.0269999999693
2016-07-13,0.27980573837000294,14.474175413395002,502876.8832729513,500313.44,1144741.7541339514,287,9,9,97.410004,1.1609972999999996,-158.91961629999878,144,18,18,96.26,4.167000000000047,56.85300000000099,132,7,7,723.62,3.160499999999911,-507.1404999999958,-149,3,3,157.75,0.5400000000000376,-148.69000000000278,-642,-11,-11,746.76,10.45550000000012,3555.954500000026
2016-07-12,0.41708181352499557,14.194369675024998,506097.9873062512,495990.59,1141943.696750251,278,5,5,97.16999799999999,0.7299997499999762,120.63863524999897,126,20,20,95.07,4.57000000000005,151.22999999999976,125,1,1,719.12,0.5634999999999536,689.1564999999944,-152,6,6,156.0,1.0619999999999892,-265.0019999999968,-631,11,11,756.86,5.99500000000055,3474.7949999999596
2016-07-11,-0.43171176800000155,13.777287861499998,509206.4577960013,508468.9,1137772.8786150012,273,5,5,96.75,0.7099989999999963,80.8408199999972,106,8,8,96.19,1.644000000000051,-248.0240000000001,124,5,5,708.05,2.817499999999768,1158.122500000005,-158,7,7,154.6,1.231999999999954,-139.67200000000057,-642,11,11,750.0,5.5549999999996995,-5168.3850000000175
2016-07-08,-0.48294265276999343,14.208999629500001,517754.8962950013,512499.83,1142089.9962950014,268,2,2,96.489998,0.2879997000000117,196.9314723,98,7,7,96.0,1.4699999999999962,184.31000000000074,119,8,8,699.5,4.792000000000189,1184.2179999999978,-165,6,6,154.0,1.1400000000000206,-316.4400000000023,-653,11,11,740.14,5.455999999999539,-6078.44599999993
2016-07-07,0.050793979799998154,14.691942282269999,516666.6622907012,515177.08,1146919.4228227013,266,0,0,95.699997,0.0,109.06079800000086,91,1,1,94.7,0.22250000000000228,45.17749999999999,111,1,1,698.08,0.7295000000000073,-268.54949999999656,-171,1,1,152.75,0.22450000000001183,-39.93449999999826,-664,11,11,739.33,9.45450000000003,662.1854999999755
2016-07-06,-0.6323323733999995,14.641148302469993,527881.2932907012,524094.39,1146411.4830247012,266,0,0,94.599998,0.0,143.640266000001,90,-12,-12,95.03,5.975999999999954,-338.4360000000001,110,4,4,689.98,2.01200000000008,376.8279999999969,-172,3,3,151.85,0.4860000000000355,-119.6759999999996,-675,18,18,725.71,9.449999999999182,-6385.679999999993
2016-07-05,-0.22080837658500563,15.273480675869994,520264.70729070145,531117.3,1152734.8067587013,266,3,3,95.389999,0.47099985000001543,-238.37126585000087,102,-10,-10,95.2,2.0999999999999943,109.67999999999952,106,3,3,696.06,1.5780000000001337,-492.44800000000276,-175,-7,-7,151.19,1.249499999999938,107.8804999999979,-693,-5,-5,722.8,3.3649999999998954,-1694.8250000000503
2016-07-01,-0.565419473519996,15.494289052454999,533572.6307875513,524862.64,1154942.8905245513,263,-6,-6,95.489998,1.0409981999999958,74.569264800001,112,-7,-7,95.0,1.336999999999958,604.5829999999997,103,3,3,692.2,1.6004999999999427,730.4295000000014,-168,9,9,152.19,2.358000000000055,-101.80799999999888,-688,19,19,717.32,8.388499999999931,-6961.968499999964
2016-06-30,0.057098292280001475,16.059708525975,520775.72579775134,532808.4,1160597.0852597514,269,4,4,94.440002,0.5840012000000115,322.05492279999964,119,-4,-4,90.91,1.0539999999999963,48.326000000000185,100,9,9,685.47,3.609000000000401,783.1510000000004,-177,2,2,148.86,0.40299999999997455,-588.8429999999988,-707,-17,-17,717.2,6.766000000000031,6.294000000013329
2016-06-29,-0.5213004381499979,16.002610233695,541712.0518069513,520338.34,1160026.1023369513,265,-6,-6,93.970001,1.0560014999999567,215.8756185000004,123,-1,-1,89.67,0.22349999999999284,381.54650000000044,91,9,9,683.0,4.198499999999763,339.5315000000045,-179,17,17,146.5,2.983500000000089,-510.62350000000373,-690,43,43,715.75,25.434499999998867,-5639.334499999981
2016-06-28,-1.1048390859600026,16.523910671844998,537735.4478024513,547484.55,1165239.1067184515,271,4,4,92.900002,0.7100006000000235,415.8986403999988,124,7,7,87.41,1.8164999999999596,310.9835000000001,82,13,13,678.97,7.163000000000284,819.566999999997,-196,2,2,144.78,0.610000000000025,-434.3699999999978,-733,0,0,700.0,0.0,-12160.470000000023
2016-06-27,0.5149795207800019,17.628749757804997,558425.2073110513,535179.88,1176287.497578051,267,-12,-12,93.0,2.40600120000006,-370.3262921999993,117,-8,-8,87.88,2.1120000000000116,-370.462,69,9,9,671.0,8.077500000000123,-450.33750000000236,-198,9,9,146.18,2.8934999999999262,612.6165000000008,-733,27,27,692.01,30.145499999998673,5728.304500000019
2016-06-24,1.5458913525250002,17.113770237024998,539617.0518122512,561553.73,1171137.7023702513,279,15,15,92.910004,2.280000750000056,-707.7289747499997,125,10,10,87.53,2.765000000000043,-363.965,60,11,11,675.17,9.32250000000065,-1314.6224999999988,-207,-10,-10,149.97,2.4400000000000546,1757.079999999998,-760,-50,-50,693.0,29.049999999999727,16088.150000000001
2016-06-23,-0.8179340822100019,15.567878884499997,552187.3093730012,543280.75,1155678.7888450013,264,-2,-2,95.940002,0.35400009999999044,145.62467789999886,115,9,9,90.62,1.8945000000000163,182.365499999999,49,9,9,697.45,4.40100000000009,211.77899999999826,-197,10,10,153.45,2.220000000000141,-486.2300000000015,-710,15,15,715.5,8.5799999999997,-8232.880000000014
2016-06-22,0.38528382301000264,16.385812966710002,545148.3088691012,546839.44,1163858.1296671012,266,-1,-1,96.25,0.18349989999999253,-95.60376989999916,106,8,8,90.78,2.044000000000028,-104.24399999999899,40,8,8,699.06,5.104000000000087,30.736000000000057,-207,1,1,153.75,0.14400000000001115,234.06600000000495,-725,-9,-9,716.58,3.4559999999999262,3787.884000000019
2016-06-21,-0.14633528822000405,16.0005291437,558738.1403690011,544569.52,1160005.2914370012,267,-4,-4,94.940002,0.7080001999999809,214.92361780000036,98,-2,-2,93.87,0.4230000000000132,-275.6630000000002,32,6,6,698.4,3.3209999999997764,39.89900000000116,-208,11,11,154.16,2.2824999999998625,-99.8524999999992,-716,20,20,715.72,12.499999999999545,-1342.6600000000426
2016-06-20,-0.5966123573750006,16.14686443192,550321.2348612011,559151.95,1161468.6443192011,271,5,5,96.0,0.8374997499999921,-66.51857375000215,100,-2,-2,95.22,0.3570000000000107,-63.81700000000059,26,4,4,698.77,4.4740000000000695,19.06600000000035,-219,1,1,152.6,0.20599999999999455,-355.596000000001,-736,-18,-18,713.5,18.918000000000394,-5499.258000000003
2016-06-17,0.6632802234000001,16.743476789295002,560107.8273609512,540625.8200000001,1167434.7678929511,266,-8,-8,96.620003,1.4720000000000255,-599.4322659999991,102,-3,-3,95.75,0.6464999999999919,-100.69649999999946,22,-2,-2,708.65,1.5389999999999417,-415.0389999999997,-220,4,4,150.96,0.8600000000000364,-205.06000000000157,-718,22,22,718.19,16.1699999999998,7953.030000000002
2016-06-16,-0.25420058865,16.080196565895005,550679.1448369512,564794.8400000001,1160801.965658951,274,10,10,96.449997,1.6900025000000198,117.55111350000024,105,6,6,94.18,1.187999999999994,120.22199999999911,24,-3,-3,714.91,1.150500000000011,-218.62049999999869,-224,-7,-7,150.19,1.1165000000000989,-89.66649999999915,-740,-24,-24,712.05,13.45200000000059,-2471.4920000000016
2016-06-15,0.3593268007649973,16.334397154545005,553423.5418094513,544107.72,1163343.9715454513,264,-9,-9,97.82,1.6785013500000558,-82.91849234999829,99,0,0,94.61,0.0,16.83000000000017,27,-5,-5,719.0,2.8374999999998636,18.362499999999613,-217,3,3,151.46,0.508500000000015,80.75149999999898,-716,15,15,722.0,7.897500000000491,3560.2424999999726
2016-06-14,-0.2901873677249962,15.975070353780005,551893.443810801,559041.4999999999,1159750.7035378013,273,-1,-1,97.32,0.20100024999999846,32.53982274999917,99,-4,-4,94.16,1.116000000000008,26.854000000001015,32,-7,-7,716.48,3.825500000000102,-19.865500000001088,-220,3,3,151.28,0.63299999999997,47.76699999999978,-731,-6,-6,712.33,3.849000000000251,-2989.1689999999603
2016-06-13,0.16342128579999715,16.265257721505,547641.7883110512,552284.44,1162652.5772150513,274,-8,-8,98.690002,1.1479979999999614,-410.5296420000022,103,-7,-7,95.02,1.424499999999978,17.76549999999941,39,-12,-12,716.51,6.875999999999476,-82.62599999999743,-223,6,6,151.63,1.0409999999999742,246.46900000000085,-725,-16,-16,714.01,10.215999999999985,1863.133999999971
2016-06-10,0.5868612497050001,16.101836435705003,535766.6937930511,543890.92,1161018.3643570512,282,-1,-1,98.529999,0.17649994999999877,-232.53650294999807,110,-8,-8,94.88,1.50799999999997,-386.5880000000004,51,-9,-9,719.47,4.140000000000123,-553.8000000000039,-229,9,9,152.79,1.3635000000000388,244.756499999996,-709,-19,-19,722.35,8.179500000000553,6796.780500000007
2016-06-09,-0.04687674915999875,15.514975186000004,539701.9212940013,538592.46,1155149.7518600014,283,4,4,98.5,0.5759996000000115,202.11400839999826,118,-8,-8,97.22,1.8720000000000028,-97.85199999999953,60,-8,-8,722.87,3.9959999999999125,-29.275999999995566,-238,13,13,152.92,1.9825000000001183,150.09750000000298,-690,1,1,723.1,0.4909999999999627,-693.8509999999937
2016-06-08,-0.16134041287999804,15.561851935160005,525966.2387936013,540762.24,1155618.5193516011,279,19,19,99.019997,2.7645038000001225,-27.68362879999922,126,-7,-7,100.02,1.3510000000000248,-256.2210000000002,68,0,0,723.96,0.0,790.8399999999997,-251,7,7,153.53,1.1445000000000336,-170.7144999999968,-691,-26,-26,726.4,14.884999999999172,-1949.624999999984
2016-06-07,0.17428725144000026,15.723192348040005,540451.1337404012,520846.24000000005,1157231.923480401,260,2,2,99.25,0.6339995999999928,102.12651440000018,133,-11,-11,101.2,1.84249999999995,-109.8324999999991,68,0,0,719.84,0.0,6.800000000001546,-258,23,23,153.31,4.151500000000016,-172.29150000000618,-665,20,20,729.89,9.080000000000837,1916.070000000006
2016-06-06,-0.08492282580000406,15.548905096600002,526196.151740001,540727.1799999999,1155489.050966001,258,18,18,97.989998,2.5379999999999425,179.38174200000262,144,-6,-6,100.29,1.3409999999999571,168.45899999999884,68,13,13,724.91,7.104500000000189,-434.23450000000463,-281,7,7,153.09,1.169000000000051,42.39099999999887,-685,-23,-23,726.5,12.155499999999666,-805.2255000000362
2016-06-03,0.13643667801000364,15.633827922400005,552523.9197040012,524339.7999999999,1156338.279224001,240,2,2,97.790001,0.32099989999998685,47.538280099999085,150,-19,-19,100.99,3.21100000000005,-257.15099999999967,55,5,5,729.27,2.7124999999999773,-440.362499999997,-288,24,24,152.4,4.055999999999722,198.02400000000407,-662,38,38,726.74,28.08200000000038,1816.3180000000298
2016-06-02,-0.6821701496699971,15.497391244390007,531171.1422059011,557660.0,1154973.9124439012,238,26,26,97.599998,4.1729986999998285,-157.9324966999999,169,-11,-11,101.39,2.0679999999999326,-47.32800000000085,50,8,8,732.5,3.4199999999998907,-177.72000000000008,-312,-4,-4,152.59,0.7460000000000037,-309.30600000000277,-700,-30,-30,720.97,15.31499999999869,-6129.414999999968
2016-06-01,0.21536076032999457,16.179561394060002,560559.874152601,528997.88,1161795.6139406008,212,7,7,99.019997,1.2530007000000127,-292.17339670000024,180,4,4,101.5,0.66400000000001,-187.1839999999979,42,10,10,734.53,5.2349999999999,-59.275000000001455,-308,37,37,153.0,6.548999999999933,399.671000000006,-670,42,42,720.9,31.31099999999874,2292.5689999999395
2016-05-31,-0.7935324386449967,15.964200633730009,545617.8061323009,567666.78,1159642.0063373009,205,29,29,99.599998,4.669001450000119,-83.36838645000063,176,18,18,102.95,3.6539999999998996,-125.8340000000007,32,13,13,731.74,7.760999999999444,102.11900000000192,-345,9,9,152.56,1.2509999999998853,-309.2310000000018,-712,-26,-26,712.33,9.749999999999408,-7519.009999999966
2016-05-27,0.19050059799999672,16.757733072375004,573531.9910757509,542702.0,1167577.3307237506,176,20,20,99.440002,4.090004000000079,4.7489799999995626,158,4,4,102.44,0.9240000000000009,77.9759999999992,19,11,11,724.01,5.52750000000035,157.94249999999911,-354,39,39,152.35,6.747000000000293,-144.83700000000218,-686,39,39,715.0,18.934499999999183,1809.1754999999714
2016-05-26,-0.4581400736899961,16.56723247437501,560404.534119751,578218.67,1165672.324743751,156,34,34,99.68,6.1709949000000055,115.02926310000024,154,16,16,103.21,3.2079999999999473,350.5720000000001,8,13,13,722.87,6.376499999999669,15.623500000000217,-393,13,13,151.55,3.6334999999998727,-296.56350000000003,-725,-26,-26,708.33,9.542000000001371,-4766.061999999962
2016-05-25,-0.3990257785999982,17.025372548065004,586698.8651146509,560349.14,1170253.725480651,122,23,23,98.66999799999999,3.7375000000000003,188.39271399999973,138,3,3,99.0,0.808499999999998,314.6415000000003,-5,9,9,720.76,7.249500000000262,-39.17949999999964,-406,45,45,148.93,8.707500000000266,-1408.8874999999987,-699,33,33,708.0,18.97500000000075,-3045.2249999999835
2016-05-24,-0.5869299342800033,17.424398326665,569615.7230686509,592443.47,1174243.9832666512,99,34,34,97.220001,5.984006799999856,112.68615719999988,135,8,8,95.98,1.7759999999999991,394.50399999999996,-14,12,12,706.86,5.580000000000109,-258.92000000000047,-451,1,1,146.88,0.16450000000000956,-694.8144999999963,-732,-45,-45,698.01,26.055000000001883,-5422.755000000036
2016-05-23,0.4858141870499965,18.011328260945003,587293.3326094509,563317.53,1180113.2826094509,65,30,30,95.870003,4.365004499999856,54.78487050000081,127,0,0,92.98,0.0,304.80000000000075,-26,11,11,706.53,8.83299999999972,169.4770000000007,-452,45,45,147.61,8.910000000000593,191.84999999999417,-687,10,10,704.25,4.6199999999996635,4137.229999999969
2016-05-20,-0.4097847932149976,17.525514073895007,575452.1207039509,589295.23,1175255.1407389508,35,37,37,94.639999,5.679498150000097,13.740567849999653,127,21,21,90.08,5.218499999999969,357.03149999999977,-37,14,14,701.62,7.84000000000051,-374.57999999999834,-497,8,8,145.71,1.988000000000102,-1161.2679999999966,-697,-26,-26,701.05,15.391999999999006,-2932.771999999981
2016-05-19,0.08267144540000382,17.935298867110003,599194.9386691009,577801.289994,1179352.988671101,-2,48,48,94.639999,7.968000000000121,-11.088046000000606,106,16,16,90.16,4.376000000000067,-99.63600000000031,-51,17,17,702.36,11.02449999999983,383.3754999999971,-505,33,33,146.48,6.864000000000136,1238.5659999999987,-671,7,7,691.88,5.522999999999752,-684.5029999999566
2016-05-18,-0.1522928247250046,17.85262742171,575904.4137171009,604918.8599,1178526.2742171008,-50,43,43,94.160004,7.9334892500002665,-90.24374724999996,90,27,27,88.25,6.345000000000138,172.21500000000015,-68,7,7,703.67,6.793499999999949,-16.07349999999799,-538,-4,-4,147.99,0.8420000000000073,354.1979999999982,-678,-68,-68,689.56,76.70400000000136,-1943.0240000000465
2016-05-17,1.087605858525,18.00492024643501,588854.9517203508,564808.519814,1180049.202464351,-93,55,55,94.550003,13.034991749999733,-13.615414749999488,63,15,15,89.0,4.387499999999932,-33.45750000000044,-75,12,12,715.99,8.89799999999941,766.6019999999999,-534,47,47,149.21,10.692499999999892,780.6975000000043,-610,-8,-8,709.9,5.988000000000102,9375.831999999993
