,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,IBM Position,IBM Order,IBM Filled Order,IBM Trade Price,IBM Cost to Trade,IBM PnL,GOOG Position,GOOG Order,GOOG Filled Order,GOOG Trade Price,GOOG Cost to Trade,GOOG PnL,C Position,C Order,C Filled Order,C Trade Price,C Cost to Trade,C PnL,MSFT Position,MSFT Order,MSFT Filled Order,MSFT Trade Price,MSFT Cost to Trade,MSFT PnL
2015-11-30,0.4659930236399969,9.555620455084991,518681.15561485,509892.21045600006,1095556.20455085,-152,-12,-12,117.989998,1.6860036000000607,-74.0067636000016,425,-15,-15,138.61,2.7000000000001876,407.5499999999912,-606,9,9,748.81,3.564000000000442,4651.445999999981,-34,-15,-15,54.34,1.987499999999983,4.0424999999999685,-737,27,27,54.54,3.091499999999951,-329.1015000000012
2015-11-27,-0.12531018145000045,9.089627431444995,512122.00375444983,520135.80972,1090896.2743144499,-140,-26,-26,118.290001,4.303006499999986,33.25718550000149,440,-6,-6,138.0,0.9150000000000547,201.48500000000345,-615,-5,-5,748.46,1.9850000000001273,-1298.0850000000082,-19,-26,-26,54.06,3.341000000000028,-6.330999999999973,-764,-4,-4,53.8,0.5080000000000041,-183.42800000000153
2015-11-25,0.03149328170000016,9.214937612894996,518726.65624294995,510631.319886,1092149.37612895,-114,-20,-20,119.209999,4.22999499999986,99.26981699999993,446,-32,-32,138.37,6.447999999999593,-281.4079999999967,-610,8,8,748.14,7.8600000000004,72.55999999999672,7,-26,-26,54.29,3.639999999999978,-1.4800000000000026,-760,23,23,54.09,3.2889999999999833,425.9910000000017
2015-11-24,0.453419382325002,9.183444331194993,503916.45265395,516089.50971799996,1091834.44331195,-94,-25,-25,117.33000200000001,5.48750874999989,-122.20717674999999,478,-7,-7,137.65,1.31250000000004,59.93749999999342,-618,-20,-20,752.0,12.889999999999418,4666.110000000028,33,-26,-26,53.81,3.497000000000034,-19.017000000000053,-783,-9,-9,53.92,1.2194999999999907,-50.62950000000175
2015-11-23,0.03695055630000074,8.730024948869993,512740.0199026999,502143.85000000003,1087300.2494887,-69,-24,-24,119.269997,3.683999999999992,102.54606300000026,485,-29,-29,138.53,5.321499999999611,-23.851499999995717,-598,24,24,757.45,20.30399999999954,330.05600000000265,59,-31,-31,54.67,4.370999999999901,-34.58099999999978,-774,22,22,54.25,3.3439999999999914,-4.6640000000000414
2015-11-20,-1.064758274270004,8.693074392569992,504145.8643307,519108.940135,1086930.7439257,-45,-33,-33,119.199997,8.233496699999836,-17.77374270000009,514,-2,-2,137.37,0.37300000000000183,905.5269999999953,-622,0,0,746.53,0.0,-11314.180000000033,90,-27,-27,55.37,3.455999999999965,-22.9860000000003,-796,-5,-5,54.25,0.7199999999999847,-198.16999999999996
2015-11-19,0.13871299708000312,9.757832666839995,516733.28668039985,503382.91998799995,1097578.3266684,-12,-28,-28,117.639999,5.585997199999941,-13.666029199999958,516,-26,-26,136.21,4.745000000000266,480.1150000000083,-622,28,28,738.74,22.974000000000434,1001.2860000000192,117,-35,-35,54.88,5.705000000000084,0.1550000000007472,-791,33,33,53.99,4.949999999999907,-80.759999999997
2015-11-18,-0.8855790019000033,9.619119669759993,504517.5566816,525372.4,1096191.1966976,16,-20,-20,115.760002,3.7300030000001243,95.26998099999969,542,10,10,134.79,1.7550000000000523,1072.545,-650,-17,-17,727.58,9.188500000000726,-9525.428500000029,152,-19,-19,53.85,2.840500000000036,230.47949999999915,-824,-34,-34,53.0,4.555999999999964,-728.6560000000021
2015-11-17,0.2932801026400045,10.504698671659996,514286.57664460014,500961.19999999995,1105046.9867166,36,-24,-24,114.91999799999999,6.287997599999949,-6.167973600000289,532,-19,-19,134.22,4.085000000000173,64.12499999999179,-633,26,26,729.29,26.208000000000403,2281.992000000053,171,-30,-30,53.89,4.800000000000068,-32.99999999999925,-790,4,4,53.17,0.6079999999999984,625.8519999999994
2015-11-16,-0.7389155248950016,10.211418569019992,506415.72569019994,523070.08,1102114.1856902,60,-13,-13,111.379997,3.4450019499999653,94.47525105000054,551,7,7,131.79,1.1724999999999683,1078.5075000000045,-659,-22,-22,715.6,18.06200000000008,-7930.502000000023,201,-24,-24,52.96,3.491999999999928,95.98799999999923,-794,-28,-28,53.08,3.863999999999908,-727.6239999999957
2015-11-13,0.8368225518000014,10.950334093914991,504605.8912311501,497204.44,1109503.34093915,73,-30,-30,115.199997,4.7549970000000314,-267.09548199999983,544,-11,-11,132.95,2.029499999999905,-704.7794999999956,-637,-3,-3,729.17,1.67399999999991,9056.656000000012,225,-27,-27,53.17,4.144499999999991,-77.22449999999978,-766,-18,-18,53.07,2.5109999999999415,360.66899999999765
2015-11-12,0.13108450356999626,10.113511542114992,498475.93531815003,503483.18,1101135.1154211499,103,-34,-34,116.260002,7.156998300000163,-42.22696430000011,555,-15,-15,134.7,2.7750000000001194,-1106.4750000000106,-634,-8,-8,731.0,5.1079999999999925,2603.4719999999743,252,-38,-38,54.52,6.383999999999919,-383.70399999999916,-748,-23,-23,53.48,3.150999999999978,239.77899999999872
2015-11-11,-0.5161924674699948,9.982427038544992,495386.53024844994,499256.64999999997,1099824.27038545,137,-47,-47,116.370003,9.423504700000233,-118.64267470000146,570,-45,-45,136.09,8.144999999999499,-236.7449999999928,-626,5,5,732.46,3.52250000000015,-4456.302499999954,290,-71,-71,56.12,11.253500000000159,-249.53349999999972,-725,-17,-17,53.7,2.4309999999999876,-100.7010000000003
2015-11-10,-0.24770069665000416,10.498619506014988,486741.74561215006,497455.00000000006,1104986.19506015,184,-38,-38,116.900002,7.143990499999791,-845.8044664999976,615,-23,-23,135.36,5.979999999999922,93.56999999999825,-631,-16,-16,724.4,13.82400000000016,-2185.99400000004,361,-64,-64,55.53,9.983999999999833,10.985999999998844,-708,-39,-39,54.07,6.454500000000005,450.23549999999915
2015-11-09,0.384416699525001,10.746320202664991,481598.62202664994,482040.38999999996,1107463.20202665,222,-41,-41,120.959999,6.539489750000022,-119.41900474999987,638,-31,-31,137.92,5.704000000000098,-1891.653999999999,-615,-5,-5,730.2,2.5999999999997954,5434.650000000004,425,-64,-64,55.92,9.503999999999815,-74.3039999999981,-669,-26,-26,54.55,3.9260000000000503,494.89400000000325
2015-11-06,-0.20260899042999844,10.361903503139992,472900.8555574,482907.16,1103619.0350314,263,-33,-33,121.110001,7.441503299999884,35.64859570000041,669,-11,-11,138.6,2.612499999999875,-1113.9624999999908,-610,-7,-7,731.5,4.203499999999917,-1533.5534999999943,489,-77,-77,55.77,10.202499999999912,955.6175,-643,-52,-52,54.08,7.019999999999823,-369.83999999999946
2015-11-05,-0.32617521771,10.56451249356999,473013.03552769986,473082.33,1105645.1249356999,296,-46,-46,121.849998,9.659993099999731,-336.24067710000196,680,-47,-47,141.61,7.8724999999997864,-1192.012500000005,-603,10,10,729.47,6.599999999999454,-1913.6199999999913,566,-58,-58,53.78,8.236000000000093,169.9840000000002,-591,-33,-33,54.49,4.652999999999896,10.136999999997865
2015-11-04,-0.43424096708000226,10.890687711279988,461677.6971128,476686.63,1108906.8771128,342,-56,-56,123.129997,13.412002799999733,-176.99217079999684,727,-45,-45,142.55,11.02500000000046,-162.6249999999997,-613,-10,-10,722.0,5.964999999999691,-3654.9150000000272,624,-63,-63,54.37,9.040500000000105,-201.73049999999898,-558,-46,-46,54.18,8.027000000000022,-146.14699999999996
2015-11-03,0.07671575490000153,11.324928678359992,459768.9467836,463187.27999999997,1113249.2867836002,398,-49,-49,120.790001,9.187500000000279,524.9225489999942,772,-33,-33,140.02,4.867500000000451,1149.3024999999927,-603,9,9,718.86,7.996499999999992,-620.8964999999725,687,-64,-64,53.56,8.671999999999935,200.7579999999991,-512,-47,-47,52.93,6.438999999999955,-486.9289999999983
2015-11-02,-0.5039345374000049,11.248212923459992,451478.4692346,466075.92,1112482.1292345999,447,-45,-45,120.800003,8.482508999999936,800.9776260000033,805,-29,-29,140.5,4.973500000000422,240.6564999999928,-612,-12,-12,711.06,5.970000000000437,-6306.5700000000425,751,-46,-46,53.45,6.646999999999969,501.89299999999747,-465,-65,-65,52.85,10.952500000000015,-276.3025000000006
2015-10-30,0.2659896922000012,11.752147460859995,445534.26460859994,447541.99999999994,1117521.4746086,492,-56,-56,120.989998,12.376013999999692,-493.37557800000167,834,-19,-19,140.44,3.610000000000065,-397.6799999999994,-600,1,1,715.73,0.5125000000000227,3666.6775000000084,797,-32,-32,53.75,5.5040000000000875,-393.15399999999585,-400,-62,-62,53.32,8.090999999999777,277.4289999999998
2015-10-29,-0.27516099164999497,11.486157768659995,443128.4082345999,448904.6,1114861.5776866,548,-50,-50,118.699997,13.100012500000275,648.8810834999994,853,-43,-43,140.36,12.319499999999795,-271.3695000000007,-601,4,4,710.5,2.380000000000018,-2378.5499999999483,829,-79,-79,54.5,16.787499999999774,-921.9874999999998,-338,-64,-64,53.54,9.983999999999833,171.41599999999946
2015-10-28,0.4615282852149978,11.761318760309988,431327.25939709984,446125.27,1117613.1876031,598,-19,-19,116.93,4.322502850000058,2863.45385215,896,34,34,137.92,14.449999999999614,2644.63,-605,-12,-12,707.33,6.641999999999553,-2718.862000000021,908,-22,-22,52.86,2.936999999999924,1927.5229999999979,-274,-76,-76,53.54,10.601999999999755,-101.46199999999942
2015-10-27,-0.32559513490000064,11.29979047509499,444990.40289994987,430765.19,1112997.90475095,617,-60,-60,115.400002,15.629997000000117,-458.83734900000024,862,-93,-93,143.51,17.623499999998774,-5031.173499999984,-593,31,31,707.38,30.829499999999804,2680.540499999978,930,-108,-108,52.71,15.336000000000173,-523.536,-198,-75,-75,53.99,14.325000000000081,77.05500000000052
2015-10-26,-1.1186676031499996,11.625385609994995,408876.50677695003,451447.47,1116253.85609995,677,-10,-10,118.08000200000001,2.4500004999999305,-2585.0520315000026,955,28,28,144.75,5.3059999999996315,-981.3660000000091,-624,-67,-67,701.55,102.17499999999696,-6859.044999999983,1038,10,10,53.23,1.3600000000000136,-547.4000000000011,-123,-83,-83,52.53,15.85300000000009,-213.8130000000001
2015-10-23,-3.2452830911200015,12.744053213144992,434882.0907574499,393128.8,1127440.5321314498,687,-92,-92,116.699997,15.640009200000135,2554.2210888000045,927,-97,-97,144.61,26.432500000001326,570.9375000000028,-557,115,115,727.5,90.79249999999456,-36764.41250000002,1028,-110,-110,53.0,14.904999999999887,1200.6350000000027,-40,-44,-44,52.3,8.492000000000155,-14.212000000000183
2015-10-22,-0.07060035642499532,15.989336304264992,431260.28304264985,438002.88,1159893.3630426498,779,-25,-25,114.33000200000001,4.850006249999836,1364.8584357500004,1024,-4,-4,141.74,1.0720000000000254,3248.2880000000164,-672,-15,-15,646.7,12.104999999999905,-6119.714999999966,1138,14,14,52.18,2.3590000000000035,789.0609999999951,4,-44,-44,47.53,6.335999999999865,11.504000000000053
2015-10-21,0.418351263469997,16.05993666068999,426412.19499889994,422194.77,1160599.3666069,804,-37,-37,114.0,9.89749629999984,-9.423365300002796,1028,23,23,140.25,5.301500000000278,291.5085000000006,-657,-17,-17,654.15,19.14199999999921,5085.837999999974,1124,-13,-13,52.99,1.6900000000000148,-1157.4600000000014,48,-39,-39,47.92,5.440499999999874,-26.95049999999994
2015-10-20,0.30136195092000323,15.64158539721999,421365.0164952,416179.19999999995,1156415.8539721998,841,-64,-64,111.339996,11.647996799999783,1679.0265092000063,1005,-17,-17,142.49,3.0514999999999306,-8740.361500000012,-640,-4,-4,664.04,1.8479999999998653,10114.712000000032,1137,-75,-75,52.86,10.687499999999766,-33.42749999999524,87,-60,-60,47.44,8.579999999999956,-6.329999999999444
2015-10-19,-0.289559264904998,15.340223446299985,411335.92174799996,423639.60000000003,1153402.2344629997,905,-21,-21,110.800003,3.6435010500001455,615.7683509499932,1022,-28,-28,149.85,5.516000000000236,-1216.3759999999872,-636,-18,-18,661.18,8.793000000000394,-2507.552999999988,1212,3,3,52.36,0.4199999999999975,206.6100000000021,147,-46,-46,47.42,6.071999999999838,5.958000000000248
2015-10-16,-0.09944550740000353,15.629782711204985,411093.28618605,409239.60000000003,1156297.8271120498,926,-37,-37,111.779999,6.678500000000025,-768.9585739999934,1050,-43,-43,150.45,10.019000000000421,320.4609999999811,-618,9,9,664.11,4.8014999999998285,-310.41150000002244,1209,-67,-67,53.34,13.601000000000102,-327.33100000000115,193,-41,-41,47.02,5.124999999999942,91.78500000000027
2015-10-15,-0.1887316542500012,15.729228218604987,400900.0112230499,414910.98,1157292.28218605,963,-30,-30,110.93,5.939998500000058,1604.611957500001,1093,-45,-45,150.91,8.167500000000246,119.77250000001368,-627,-15,-15,654.66,9.405000000000655,-6590.565000000026,1276,-20,-20,51.83,2.840000000000032,2890.3599999999997,234,-56,-56,47.01,7.196000000000061,88.50399999999945
2015-10-14,-0.11613289836000344,15.91795987285499,398740.2497215499,398509.92,1159179.5987285501,993,-16,-16,111.290001,3.0159976000000825,-1579.9579836000073,1138,-7,-7,149.6,1.2600000000000877,442.41999999998427,-612,7,7,653.21,5.830999999999631,685.4789999999914,1296,16,16,51.07,2.303999999999951,-635.1040000000025,290,-36,-36,46.65,4.6260000000000385,-74.16600000000035
2015-10-13,-0.5130283499599972,16.034092771214997,402948.97670315,403773.69999999995,1160340.9277121502,1009,14,14,110.82,2.316998600000085,200.31600040000438,1145,2,2,150.78,0.37300000000000183,-1740.0529999999794,-619,7,7,643.15,4.021500000000242,-3464.3514999999975,1280,45,45,50.85,5.872499999999839,-76.12250000000017,326,-25,-25,46.56,3.212500000000027,-50.072499999999785
2015-10-12,-0.4033175475549965,16.547121121174992,402767.13320174994,404815.42,1165471.21121175,995,-11,-11,112.730003,2.6345005499999474,-513.3294755499976,1143,8,8,152.4,1.5519999999999528,-1430.382,-626,2,2,642.09,1.2670000000000072,-1913.786999999966,1235,64,64,51.36,9.88799999999983,-132.1080000000014,351,-19,-19,46.98,2.4889999999999777,-43.568999999999825
2015-10-09,-0.04935919833500449,16.950438668729984,406499.4136693,404187.08,1169504.3866873,1006,-9,-9,110.0,1.7910013499999535,2638.432016649997,1135,-37,-37,152.46,10.600499999999823,120.90949999998365,-628,4,4,640.0,4.178000000000248,-2802.138000000029,1171,3,3,51.82,0.46349999999999203,-317.1434999999953,370,-52,-52,47.45,7.852000000000101,-133.65200000000135
2015-10-08,0.3787193682500023,16.99979786706499,393302.29867064994,403949.12,1169997.9786706502,1015,-50,-50,110.190002,10.899982500000078,-1339.5988175000036,1172,-53,-53,149.69,10.255500000000314,2535.224499999997,-632,-28,-28,641.36,28.64400000000005,1965.7560000000287,1168,-16,-16,51.09,2.368000000000029,379.391999999998,422,-68,-68,46.56,11.56000000000002,246.42000000000272
2015-10-07,0.33462290608000345,16.621078498814985,384378.47605314996,387985.44,1166210.78498815,1065,-84,-84,111.739998,16.674004199999864,-545.0029391999881,1225,-55,-55,150.04,10.064999999999912,1663.9850000000024,-604,-4,-4,649.24,2.943999999999869,1872.5760000000241,1184,-30,-30,51.48,4.004999999999896,316.4349999999976,490,-68,-68,47.1,10.064000000000124,38.23599999999858
2015-10-06,-0.22140722156500106,16.28645559273499,377113.62822535,387264.00000000006,1162864.5559273502,1149,-31,-31,110.629997,6.6650046500000055,597.6537843499879,1280,-17,-17,149.06,5.159499999999849,-337.6194999999881,-600,-6,-6,638.84,5.402999999999656,-2403.183000000016,1214,33,33,51.05,4.949999999999907,-122.71999999999304,558,-33,-33,46.33,5.263499999999997,51.796499999998446
2015-10-05,-0.05356301392000696,16.50786281429999,383292.239323,381033.18,1165078.628143,1180,16,16,109.879997,4.367999200000076,475.63436080000076,1297,18,18,145.82,5.42700000000018,5756.872999999973,-594,34,34,632.0,44.55700000000083,-8866.257000000038,1181,53,53,50.4,11.050499999999968,1473.069499999993,591,4,4,45.74,0.7300000000000125,625.0500000000013
2015-10-02,-0.6490134335249997,16.561425828219992,400256.17177419993,393699.48,1165614.2582822002,1164,61,61,108.010002,13.145515249999796,1013.8186647499956,1279,101,101,141.05,30.704000000000782,1492.04600000001,-628,28,28,607.2,19.93599999999906,-9714.776000000005,1128,127,127,48.51,17.65300000000019,146.32700000000233,587,47,47,44.27,7.049999999999867,572.4500000000005
2015-10-01,-0.38308794107999933,17.21043926174499,410884.14041144995,401006.24,1172104.39261745,1103,62,62,109.07,14.91099379999967,-732.8119107999951,1178,53,53,145.31,10.732499999999579,-1654.3924999999945,-656,24,24,608.37,12.036000000001332,-1893.5560000000055,1001,113,113,49.42,16.610999999999667,285.13900000000126,540,39,39,44.75,5.147999999999863,164.74200000000084
2015-09-30,-0.4673419298949944,17.59352720282499,425058.57890525006,413725.6,1175935.2720282502,1041,79,79,110.16999799999999,30.217503949999674,1172.9377010500116,1125,56,56,143.69,9.828000000000294,2734.352,-680,30,30,603.28,25.170000000000982,-9420.469999999954,888,91,91,49.81,13.558999999999953,454.41099999999926,501,45,45,43.88,5.670000000000151,385.3499999999998
2015-09-29,-0.33784623437000544,18.06086913271999,438822.0032512,422428.7,1180608.6913272,962,43,43,112.83000200000001,8.879495700000124,-3277.213343700013,1069,73,73,141.99,17.921499999999885,-32.68150000001192,-710,6,6,597.28,8.165999999999803,-79.30600000002877,797,113,113,49.05,21.18749999999984,-47.3575000000003,456,46,46,43.37,6.623999999999859,58.09599999999957
2015-09-28,0.5965996300500067,18.39871536708999,439353.8118329,425941.24,1183987.1536709,919,58,58,113.849998,13.543014499999845,-2049.79019949999,996,68,68,144.42,12.715999999999259,-2833.115999999977,-716,-21,-21,610.34,21.808499999999505,12173.241500000031,684,74,74,50.63,10.544999999999769,-1056.1449999999975,410,44,44,43.83,6.533999999999873,-268.1939999999993
2015-09-25,1.0937568156199935,17.802115737039987,447327.39823140006,425319.15,1178021.1573704001,861,-8,-8,116.440002,2.0519988000000238,-240.22284380000332,928,19,19,145.55,4.864000000000113,910.7559999999911,-695,29,29,629.77,24.533999999999445,9472.18599999995,610,59,59,50.17,8.849999999999833,795.9899999999969,366,17,17,44.48,2.4309999999999876,-1.1409999999995977
2015-09-24,-0.1637619998099949,16.708358921419993,453669.15921420004,453079.19999999995,1167083.5892142002,869,19,19,113.25,3.2489981000000743,608.0010019000057,909,50,50,142.6,9.55000000000041,725.1999999999996,-724,4,4,616.64,2.186000000000058,-2469.865999999957,551,72,72,49.66,9.719999999999754,-522.089999999997,349,25,25,43.45,3.3250000000000313,21.134999999999522
2015-09-23,0.020921489215001168,16.87212092122999,457297.1892123001,453078.08,1168721.2092123,850,19,19,113.629997,3.477002850000071,774.1513921499935,859,26,26,144.21,4.277000000000248,-659.9870000000091,-728,0,0,622.05,0.0,240.2400000000298,479,53,53,50.4,6.863499999999934,-132.46350000000217,324,18,18,43.93,2.4659999999999824,-12.726000000000372
2015-09-22,0.591385251555002,16.851199432014987,459477.44265815004,453318.32000000007,1168511.99432015,831,11,11,113.379997,2.0404994499999902,-1486.0179844499964,833,23,23,144.62,4.669000000000199,-1669.5389999999863,-728,-6,-6,627.0,3.765000000000191,9227.595000000001,426,57,57,49.95,7.808999999999945,-105.0689999999993,306,19,19,43.38,2.7265000000000317,-53.11650000000036
2015-09-21,-0.11770308690000388,16.259814180459983,460819.66262460005,458787.68000000005,1162598.1418046001,820,9,9,113.66999799999999,1.9934999999999774,1439.228131,810,37,37,145.39,8.140000000000168,1554.9999999999993,-722,-1,-1,634.4,0.7490000000000009,-4464.77900000004,369,54,54,50.82,7.370999999999819,118.98900000000074,287,23,23,43.62,3.059000000000029,174.5310000000007
2015-09-18,0.6211916168599989,16.377517267359984,468178.9951066001,453689.25,1163775.1726736,811,24,24,112.209999,5.723996400000056,-345.8548313999971,773,22,22,146.05,4.817999999999995,-2764.8279999999972,-721,11,11,636.79,9.83399999999981,9899.025999999983,315,53,53,50.7,9.593000000000163,-387.64300000000026,264,24,24,43.5,3.5039999999999853,-188.78400000000082
2015-09-17,-0.7505388221999986,15.756325650499988,469381.0180790001,470602.8,1157563.256505,787,0,0,115.660004,0.0,-1959.6347220000064,751,11,11,148.1,1.84249999999995,-201.2025000000076,-732,6,6,637.79,2.2890000000003057,-5078.588999999971,262,35,35,52.61,5.109999999999978,-252.09000000000108,240,16,16,44.29,2.0320000000000165,-13.871999999999366
2015-09-16,0.029692242869997124,16.506864472699988,473168.961579,469353.24,1165068.644727,787,6,6,116.25,1.2330003000000205,101.26092869999768,740,11,11,147.84,2.293499999999915,645.4964999999967,-738,16,16,635.47,13.535999999999694,-638.7360000000239,227,35,35,52.26,5.652500000000082,119.17750000000075,224,13,13,43.97,2.086499999999968,69.72350000000006
2015-09-15,-0.6565526747499977,16.477172229829996,480975.85307929997,478895.56,1164771.7222983,781,15,15,115.93,3.022498499999898,745.2482525000082,729,25,25,146.6,4.95000000000033,1341.8199999999968,-754,14,14,626.7,5.901000000000204,-9026.940999999983,192,43,43,51.18,5.374999999999939,181.86500000000052,211,21,21,43.19,2.7089999999999237,192.48099999999963
2015-09-14,0.14656872434499774,17.13372490457999,482271.6905778,478648.32,1171337.2490458,766,-3,-3,116.58000200000001,0.667499549999991,849.0417434499976,704,20,20,147.37,3.8299999999999272,-1214.7099999999991,-768,9,9,625.7,4.662000000000058,1939.0079999999784,149,45,45,51.08,5.669999999999831,-22.650000000000368,190,17,17,43.43,2.252499999999981,-85.0024999999996
2015-09-11,-0.13167157749499542,16.98715618023499,491538.34257135005,486223.29,1169871.56180235,769,7,7,111.790001,1.882998950000041,1264.7362250500023,684,14,14,145.91,3.254999999999905,801.085000000011,-777,23,23,619.75,16.939499999998976,-3414.479499999967,104,40,40,51.01,6.419999999999902,-0.899999999999693,173,11,11,43.14,1.677500000000022,32.84249999999957
2015-09-10,-0.4312418229000016,17.118827757729992,493294.47757730004,497080.0,1171188.2775773,762,59,59,110.269997,18.437500000000334,1818.521270999994,670,39,39,145.85,12.070499999999663,727.2294999999857,-800,-9,-9,613.1,8.514000000000033,-6909.093999999996,64,41,41,50.56,7.974499999999856,17.30550000000001,162,9,9,43.12,1.570500000000004,33.61949999999984
2015-09-09,-0.172682971920003,17.550069580629987,500670.2244003,484661.52,1175500.6958063,703,8,8,113.760002,1.6959992000000057,-1531.7732191999946,631,0,0,148.74,0.0,-1375.5799999999863,-791,25,25,621.22,17.737500000000637,1352.8024999999511,23,33,33,52.4,4.718999999999976,-47.17899999999989,153,-2,-2,44.21,0.2799999999999983,-125.10000000000002
2015-09-08,-0.7198879370999944,17.722752552549988,500934.3769155,502079.06,1177227.5255255,695,24,24,111.75,4.727993999999876,2048.552628999993,631,22,22,145.86,4.488000000000295,2175.422,-816,14,14,612.49,7.154000000000815,-11563.573999999937,-10,40,40,51.4,6.3599999999999,-49.35999999999966,155,10,10,43.3,1.420000000000016,190.08000000000018
2015-09-04,0.20286130684999584,18.442640489649985,517411.9869095,501110.50000000006,1184426.4048964998,671,45,45,108.970001,10.664995500000288,-685.7689314999957,609,21,21,144.57,4.47299999999999,-1833.7830000000072,-830,-2,-2,600.0,1.8890000000000782,4592.110999999962,-50,41,41,51.13,6.395999999999893,80.66399999999976,145,8,8,42.81,1.0799999999999728,-124.61000000000007
2015-09-03,0.643602127865002,18.239779182799985,496519.19995,506687.89,1182397.791828,626,53,53,112.489998,13.806497350000104,-1254.9722213500017,588,53,53,146.05,10.33499999999994,953.9049999999941,-828,-21,-21,617.0,17.46149999999964,6736.918500000026,-91,35,35,51.96,5.319999999999986,-16.30999999999994,137,12,12,43.41,2.1000000000000343,16.48000000000008
2015-09-02,-1.0095477386600058,17.596177054934984,540383.70284135,502292.88,1175961.7705493502,573,12,12,110.230003,3.911997599999961,2613.2251134000016,535,0,0,144.74,0.0,1267.9500000000025,-807,74,74,605.59,76.81199999999913,-14009.862000000061,-126,43,43,51.81,8.836499999999969,-148.30650000000045,125,16,16,42.36,2.3440000000000283,181.51599999999988
2015-09-01,1.1515141444000048,18.60572479359499,500926.47737495,535261.85,1186057.24793595,561,100,100,110.150002,22.649994999999592,-2589.090556000002,535,96,96,144.91,19.871999999999936,-2521.14199999999,-881,-100,-100,602.36,100.5999999999949,16335.66000000004,-169,5,5,52.4,0.7349999999999852,433.92499999999984,109,34,34,42.17,4.810999999999973,-144.21100000000024
2015-08-31,0.9273165963149995,17.454210649194987,547824.08556995,492158.77,1174542.1064919499,461,1,1,112.029999,0.18849985000000516,-243.25803685000173,439,9,9,147.38,1.3589999999998894,-35.46900000000144,-781,66,66,627.54,47.25599999999904,9613.713999999998,-174,37,37,53.13,5.068999999999964,-34.31899999999928,75,14,14,43.56,1.931999999999954,-27.501999999999732
2015-08-28,0.5631236876900015,16.526894052879985,497617.2900688,545173.94,1165268.9405288,460,62,62,112.16999799999999,16.1820030999999,200.5193769000053,430,66,66,147.75,17.52300000000057,-206.18300000000207,-847,-89,-89,632.82,104.9755000000047,5592.524500000013,-211,6,6,53.09,0.9809999999999861,34.87899999999926,61,22,22,43.4,3.332999999999939,9.497000000000131
2015-08-27,-0.6685968529600013,15.963770365189985,561404.8844479,494904.86,1159637.7036519002,398,-52,-52,112.230003,17.78398960000011,1399.8344703999937,364,-37,-37,148.5,12.653999999999638,723.706000000002,-758,137,137,639.4,237.42100000000522,-8528.701000000008,-217,60,60,53.19,12.389999999999816,-318.70999999999884,39,12,12,43.23,2.267999999999984,37.90199999999997
2015-08-26,-3.563475452840005,16.632367218149984,513072.12128150015,577096.4600000001,1166323.6721815,450,88,88,107.089996,42.284004399999546,2340.4179716000035,401,78,78,144.09,33.11100000000003,2024.4889999999925,-895,-88,-88,610.35,168.69600000000065,-39350.37600000005,-277,-8,-8,51.41,1.9480000000000246,-654.5079999999997,27,31,31,42.01,7.517499999999947,5.222500000000133
2015-08-25,0.11883410223000676,20.19584267098999,581018.6674339001,483302.02,1201958.4267099,362,-78,-78,111.110001,73.32001169999957,774.3380223000014,323,-17,-17,146.94,6.323999999999853,-758.0639999999969,-807,172,172,614.91,438.1699999999984,1303.0800000000634,-269,84,84,52.7,31.206000000000266,-105.70600000000005,-4,26,26,42.56,7.26699999999993,-25.306999999999995
2015-08-24,1.5174476837000004,20.077008568759986,543819.3143676,596248.6100000001,1200770.0856875996,440,103,103,94.870003,42.4875,-82.41716300000125,340,54,54,143.47,17.52300000000033,-1556.202999999999,-979,-161,-161,573.0,239.24599999999472,15794.204000000005,-353,-41,-41,49.13,7.113500000000115,960.3964999999992,-30,7,7,40.45,1.543499999999999,58.496500000000005
2015-08-21,2.5154020005850013,18.559560885059987,542730.9381766001,519325.43000000005,1185595.6088506,337,3,3,110.43,0.7080001500000208,-2315.97799415,286,5,5,151.5,0.8525000000000489,-1084.7125000000005,-818,-22,-22,639.78,24.29900000000016,27918.901000000016,-312,0,0,54.4,0.0,539.7599999999991,-37,1,1,45.3,0.14050000000000154,96.04949999999985
2015-08-20,1.0498622500299954,16.04415888447498,531837.3881767499,533874.72,1160441.58884475,334,2,2,114.08000200000001,0.3839996999999869,-786.7639996999999,281,5,5,152.74,1.0649999999999977,-354.7450000000004,-796,-17,-17,655.46,12.588499999999566,11094.65149999995,-312,-8,-8,56.03,1.1840000000000146,512.0960000000006,-38,-4,-4,46.07,0.5560000000000059,33.38400000000011
2015-08-19,-0.46141603539999854,14.994296634444988,542096.76568045,533753.84,1149942.9663444501,332,-9,-9,116.099998,1.543500000000003,-499.822854,276,-6,-6,155.15,0.9810000000000287,-577.460999999998,-779,10,10,656.6,6.270000000000437,-3726.7999999999865,-304,14,14,57.18,1.764000000000047,170.61599999999905,-34,-5,-5,46.78,0.6824999999999832,19.307500000000132
